Analyzing A
A Combo Size 2
20140504-17-44-33	Bt\0.921656256731	[day","state","age_oldest","age_youngest","previous]
20140504-17-44-51	Bt\0.921656256731	[day","state","age_oldest","married_couple","previous]
20140504-17-45-00	Bt\0.921656256731	[day","state","age_oldest","C_previous","previous]
20140504-17-45-18	Bt\0.921656256731	[day","state","age_youngest","married_couple","previous]
20140504-17-45-27	Bt\0.921656256731	[day","state","age_youngest","C_previous","previous]
20140504-17-45-36	Bt\0.921656256731	[day","state","married_couple","C_previous","previous]
20140504-17-46-21	Bt\0.921656256731	[day","group_size","homeowner","car_age","previous]
20140504-17-46-55	Bt\0.921656256731	[day","group_size","homeowner","age_oldest","previous]
20140504-17-47-21	Bt\0.921656256731	[day","group_size","homeowner","age_youngest","previous]
20140504-17-47-39	Bt\0.921656256731	[day","group_size","homeowner","married_couple","previous]
20140504-17-47-48	Bt\0.921656256731	[day","group_size","homeowner","C_previous","previous]
20140504-17-48-24	Bt\0.921656256731	[day","group_size","car_age","age_oldest","previous]
20140504-17-48-52	Bt\0.921656256731	[day","group_size","car_age","age_youngest","previous]
20140504-17-49-10	Bt\0.921656256731	[day","group_size","car_age","married_couple","previous]
20140504-17-49-19	Bt\0.921656256731	[day","group_size","car_age","C_previous","previous]
20140504-17-49-46	Bt\0.921656256731	[day","group_size","age_oldest","age_youngest","previous]
20140504-17-50-03	Bt\0.921656256731	[day","group_size","age_oldest","married_couple","previous]
20140504-17-50-12	Bt\0.921656256731	[day","group_size","age_oldest","C_previous","previous]
20140504-17-50-30	Bt\0.921656256731	[day","group_size","age_youngest","married_couple","previous]
20140504-17-50-39	Bt\0.921656256731	[day","group_size","age_youngest","C_previous","previous]
20140504-17-50-48	Bt\0.921656256731	[day","group_size","married_couple","C_previous","previous]
20140504-17-51-26	Bt\0.921656256731	[day","homeowner","car_age","age_oldest","previous]
20140504-17-51-56	Bt\0.921656256731	[day","homeowner","car_age","age_youngest","previous]
20140504-17-52-14	Bt\0.921656256731	[day","homeowner","car_age","married_couple","previous]
20140504-17-52-24	Bt\0.921656256731	[day","homeowner","car_age","C_previous","previous]
20140504-17-52-56	Bt\0.921656256731	[day","homeowner","age_oldest","age_youngest","previous]
20140504-17-53-15	Bt\0.921656256731	[day","homeowner","age_oldest","married_couple","previous]
20140504-17-53-24	Bt\0.921656256731	[day","homeowner","age_oldest","C_previous","previous]
20140504-17-53-42	Bt\0.921656256731	[day","homeowner","age_youngest","married_couple","previous]
20140504-17-53-51	Bt\0.921656256731	[day","homeowner","age_youngest","C_previous","previous]
20140504-17-54-00	Bt\0.921656256731	[day","homeowner","married_couple","C_previous","previous]
20140504-17-54-29	Bt\0.921656256731	[day","car_age","age_oldest","age_youngest","previous]
20140504-17-54-48	Bt\0.921656256731	[day","car_age","age_oldest","married_couple","previous]
20140504-17-54-59	Bt\0.921656256731	[day","car_age","age_oldest","C_previous","previous]
20140504-17-55-17	Bt\0.921656256731	[day","car_age","age_youngest","married_couple","previous]
20140504-17-55-27	Bt\0.921656256731	[day","car_age","age_youngest","C_previous","previous]
20140504-17-55-37	Bt\0.921656256731	[day","car_age","married_couple","C_previous","previous]
20140504-17-55-55	Bt\0.921656256731	[day","age_oldest","age_youngest","married_couple","previous]
20140504-17-56-04	Bt\0.921656256731	[day","age_oldest","age_youngest","C_previous","previous]
20140504-17-56-14	Bt\0.921656256731	[day","age_oldest","married_couple","C_previous","previous]
20140504-17-56-23	Bt\0.921656256731	[day","age_youngest","married_couple","C_previous","previous]
20140504-17-57-09	Bt\0.921656256731	[state","group_size","homeowner","car_age","previous]
20140504-17-57-47	Bt\0.921656256731	[state","group_size","homeowner","age_oldest","previous]
20140504-17-58-14	Bt\0.921656256731	[state","group_size","homeowner","age_youngest","previous]
20140504-17-58-34	Bt\0.921656256731	[state","group_size","homeowner","married_couple","previous]
20140504-17-58-43	Bt\0.921656256731	[state","group_size","homeowner","C_previous","previous]
20140504-17-59-21	Bt\0.921656256731	[state","group_size","car_age","age_oldest","previous]
20140504-17-59-50	Bt\0.921656256731	[state","group_size","car_age","age_youngest","previous]
20140504-18-00-09	Bt\0.921656256731	[state","group_size","car_age","married_couple","previous]
20140504-18-00-19	Bt\0.921656256731	[state","group_size","car_age","C_previous","previous]
20140504-18-00-48	Bt\0.921656256731	[state","group_size","age_oldest","age_youngest","previous]
20140504-18-01-06	Bt\0.921656256731	[state","group_size","age_oldest","married_couple","previous]
20140504-18-01-15	Bt\0.921656256731	[state","group_size","age_oldest","C_previous","previous]
20140504-18-01-33	Bt\0.921656256731	[state","group_size","age_youngest","married_couple","previous]
20140504-18-01-43	Bt\0.921656256731	[state","group_size","age_youngest","C_previous","previous]
20140504-18-01-52	Bt\0.921656256731	[state","group_size","married_couple","C_previous","previous]
20140504-18-02-30	Bt\0.921656256731	[state","homeowner","car_age","age_oldest","previous]
20140504-18-03-00	Bt\0.921656256731	[state","homeowner","car_age","age_youngest","previous]
20140504-18-03-19	Bt\0.921656256731	[state","homeowner","car_age","married_couple","previous]
20140504-18-03-29	Bt\0.921656256731	[state","homeowner","car_age","C_previous","previous]
20140504-18-03-58	Bt\0.921656256731	[state","homeowner","age_oldest","age_youngest","previous]
20140504-18-04-17	Bt\0.921656256731	[state","homeowner","age_oldest","married_couple","previous]
20140504-18-04-26	Bt\0.921656256731	[state","homeowner","age_oldest","C_previous","previous]
20140504-18-04-48	Bt\0.921656256731	[state","homeowner","age_youngest","married_couple","previous]
20140504-18-04-58	Bt\0.921656256731	[state","homeowner","age_youngest","C_previous","previous]
20140504-18-05-08	Bt\0.921656256731	[state","homeowner","married_couple","C_previous","previous]
20140504-18-05-40	Bt\0.921656256731	[state","car_age","age_oldest","age_youngest","previous]
20140504-18-06-00	Bt\0.921656256731	[state","car_age","age_oldest","married_couple","previous]
20140504-18-06-10	Bt\0.921656256731	[state","car_age","age_oldest","C_previous","previous]
20140504-18-06-29	Bt\0.921656256731	[state","car_age","age_youngest","married_couple","previous]
20140504-18-06-39	Bt\0.921656256731	[state","car_age","age_youngest","C_previous","previous]
20140504-18-06-49	Bt\0.921656256731	[state","car_age","married_couple","C_previous","previous]
20140504-18-07-08	Bt\0.921656256731	[state","age_oldest","age_youngest","married_couple","previous]
20140504-18-07-18	Bt\0.921656256731	[state","age_oldest","age_youngest","C_previous","previous]
20140504-18-07-27	Bt\0.921656256731	[state","age_oldest","married_couple","C_previous","previous]
20140504-18-07-37	Bt\0.921656256731	[state","age_youngest","married_couple","C_previous","previous]
20140504-18-08-14	Bt\0.921656256731	[group_size","homeowner","car_age","age_oldest","previous]
20140504-18-08-42	Bt\0.921656256731	[group_size","homeowner","car_age","age_youngest","previous]
20140504-18-09-01	Bt\0.921656256731	[group_size","homeowner","car_age","married_couple","previous]
20140504-18-09-11	Bt\0.921656256731	[group_size","homeowner","car_age","C_previous","previous]
20140504-18-09-39	Bt\0.921656256731	[group_size","homeowner","age_oldest","age_youngest","previous]
20140504-18-09-58	Bt\0.921656256731	[group_size","homeowner","age_oldest","married_couple","previous]
20140504-18-10-08	Bt\0.921656256731	[group_size","homeowner","age_oldest","C_previous","previous]
20140504-18-10-27	Bt\0.921656256731	[group_size","homeowner","age_youngest","married_couple","previous]
20140504-18-10-36	Bt\0.921656256731	[group_size","homeowner","age_youngest","C_previous","previous]
20140504-18-10-45	Bt\0.921656256731	[group_size","homeowner","married_couple","C_previous","previous]
20140504-18-11-12	Bt\0.921656256731	[group_size","car_age","age_oldest","age_youngest","previous]
20140504-18-11-30	Bt\0.921656256731	[group_size","car_age","age_oldest","married_couple","previous]
20140504-18-11-40	Bt\0.921656256731	[group_size","car_age","age_oldest","C_previous","previous]
20140504-18-12-07	Bt\0.921656256731	[group_size","car_age","age_youngest","married_couple","previous]
20140504-18-12-22	Bt\0.921656256731	[group_size","car_age","age_youngest","C_previous","previous]
20140504-18-12-36	Bt\0.921656256731	[group_size","car_age","married_couple","C_previous","previous]
20140504-18-12-59	Bt\0.921656256731	[group_size","age_oldest","age_youngest","married_couple","previous]
20140504-18-13-11	Bt\0.921656256731	[group_size","age_oldest","age_youngest","C_previous","previous]
20140504-18-13-22	Bt\0.921656256731	[group_size","age_oldest","married_couple","C_previous","previous]
20140504-18-13-32	Bt\0.921656256731	[group_size","age_youngest","married_couple","C_previous","previous]
20140504-18-14-03	Bt\0.921656256731	[homeowner","car_age","age_oldest","age_youngest","previous]
20140504-18-14-23	Bt\0.921656256731	[homeowner","car_age","age_oldest","married_couple","previous]
20140504-18-14-34	Bt\0.921656256731	[homeowner","car_age","age_oldest","C_previous","previous]
20140504-18-14-55	Bt\0.921656256731	[homeowner","car_age","age_youngest","married_couple","previous]
20140504-18-15-07	Bt\0.921656256731	[homeowner","car_age","age_youngest","C_previous","previous]
20140504-18-15-20	Bt\0.921656256731	[homeowner","car_age","married_couple","C_previous","previous]
20140504-18-15-43	Bt\0.921656256731	[homeowner","age_oldest","age_youngest","married_couple","previous]
20140504-18-15-55	Bt\0.921656256731	[homeowner","age_oldest","age_youngest","C_previous","previous]
20140504-18-16-07	Bt\0.921656256731	[homeowner","age_oldest","married_couple","C_previous","previous]
20140504-18-16-19	Bt\0.921656256731	[homeowner","age_youngest","married_couple","C_previous","previous]
20140504-18-16-43	Bt\0.921656256731	[car_age","age_oldest","age_youngest","married_couple","previous]
20140504-18-16-57	Bt\0.921656256731	[car_age","age_oldest","age_youngest","C_previous","previous]
20140504-18-17-10	Bt\0.921656256731	[car_age","age_oldest","married_couple","C_previous","previous]
20140504-18-17-23	Bt\0.921656256731	[car_age","age_youngest","married_couple","C_previous","previous]
20140504-18-17-34	Bt\0.921656256731	[age_oldest","age_youngest","married_couple","C_previous","previous]
B Combo Size 6
20140504-18-18-40	Bt\0.921656256731	[day","state","group_size","homeowner","car_age","previous]
20140504-18-19-24	Bt\0.921656256731	[day","state","group_size","homeowner","age_oldest","previous]
20140504-18-19-55	Bt\0.921656256731	[day","state","group_size","homeowner","age_youngest","previous]
20140504-18-20-16	Bt\0.921656256731	[day","state","group_size","homeowner","married_couple","previous]
20140504-18-20-27	Bt\0.921656256731	[day","state","group_size","homeowner","C_previous","previous]
20140504-18-21-10	Bt\0.921656256731	[day","state","group_size","car_age","age_oldest","previous]
20140504-18-21-42	Bt\0.921656256731	[day","state","group_size","car_age","age_youngest","previous]
20140504-18-22-03	Bt\0.921656256731	[day","state","group_size","car_age","married_couple","previous]
20140504-18-22-14	Bt\0.921656256731	[day","state","group_size","car_age","C_previous","previous]
20140504-18-22-46	Bt\0.921656256731	[day","state","group_size","age_oldest","age_youngest","previous]
20140504-18-23-06	Bt\0.921656256731	[day","state","group_size","age_oldest","married_couple","previous]
20140504-18-23-17	Bt\0.921656256731	[day","state","group_size","age_oldest","C_previous","previous]
20140504-18-23-37	Bt\0.921656256731	[day","state","group_size","age_youngest","married_couple","previous]
20140504-18-23-48	Bt\0.921656256731	[day","state","group_size","age_youngest","C_previous","previous]
20140504-18-23-58	Bt\0.921656256731	[day","state","group_size","married_couple","C_previous","previous]
20140504-18-24-41	Bt\0.921656256731	[day","state","homeowner","car_age","age_oldest","previous]
20140504-18-25-14	Bt\0.921656256731	[day","state","homeowner","car_age","age_youngest","previous]
20140504-18-25-37	Bt\0.921656256731	[day","state","homeowner","car_age","married_couple","previous]
20140504-18-25-48	Bt\0.921656256731	[day","state","homeowner","car_age","C_previous","previous]
20140504-18-26-20	Bt\0.921656256731	[day","state","homeowner","age_oldest","age_youngest","previous]
20140504-18-26-40	Bt\0.921656256731	[day","state","homeowner","age_oldest","married_couple","previous]
20140504-18-26-51	Bt\0.921656256731	[day","state","homeowner","age_oldest","C_previous","previous]
20140504-18-27-12	Bt\0.921656256731	[day","state","homeowner","age_youngest","married_couple","previous]
20140504-18-27-22	Bt\0.921656256731	[day","state","homeowner","age_youngest","C_previous","previous]
20140504-18-27-33	Bt\0.921656256731	[day","state","homeowner","married_couple","C_previous","previous]
20140504-18-28-05	Bt\0.921656256731	[day","state","car_age","age_oldest","age_youngest","previous]
20140504-18-28-27	Bt\0.921656256731	[day","state","car_age","age_oldest","married_couple","previous]
20140504-18-28-38	Bt\0.921656256731	[day","state","car_age","age_oldest","C_previous","previous]
20140504-18-29-01	Bt\0.921656256731	[day","state","car_age","age_youngest","married_couple","previous]
20140504-18-29-12	Bt\0.921656256731	[day","state","car_age","age_youngest","C_previous","previous]
20140504-18-29-24	Bt\0.921656256731	[day","state","car_age","married_couple","C_previous","previous]
20140504-18-29-45	Bt\0.921656256731	[day","state","age_oldest","age_youngest","married_couple","previous]
20140504-18-29-57	Bt\0.921656256731	[day","state","age_oldest","age_youngest","C_previous","previous]
20140504-18-30-08	Bt\0.921656256731	[day","state","age_oldest","married_couple","C_previous","previous]
20140504-18-30-19	Bt\0.921656256731	[day","state","age_youngest","married_couple","C_previous","previous]
20140504-18-31-02	Bt\0.921656256731	[day","group_size","homeowner","car_age","age_oldest","previous]
20140504-18-31-34	Bt\0.921656256731	[day","group_size","homeowner","car_age","age_youngest","previous]
20140504-18-31-55	Bt\0.921656256731	[day","group_size","homeowner","car_age","married_couple","previous]
20140504-18-32-06	Bt\0.921656256731	[day","group_size","homeowner","car_age","C_previous","previous]
20140504-18-32-39	Bt\0.921656256731	[day","group_size","homeowner","age_oldest","age_youngest","previous]
20140504-18-33-02	Bt\0.921656256731	[day","group_size","homeowner","age_oldest","married_couple","previous]
20140504-18-33-13	Bt\0.921656256731	[day","group_size","homeowner","age_oldest","C_previous","previous]
20140504-18-33-34	Bt\0.921656256731	[day","group_size","homeowner","age_youngest","married_couple","previous]
20140504-18-33-44	Bt\0.921656256731	[day","group_size","homeowner","age_youngest","C_previous","previous]
20140504-18-33-55	Bt\0.921656256731	[day","group_size","homeowner","married_couple","C_previous","previous]
20140504-18-34-28	Bt\0.921656256731	[day","group_size","car_age","age_oldest","age_youngest","previous]
20140504-18-34-51	Bt\0.921656256731	[day","group_size","car_age","age_oldest","married_couple","previous]
20140504-18-35-03	Bt\0.921656256731	[day","group_size","car_age","age_oldest","C_previous","previous]
20140504-18-35-25	Bt\0.921656256731	[day","group_size","car_age","age_youngest","married_couple","previous]
20140504-18-35-36	Bt\0.921656256731	[day","group_size","car_age","age_youngest","C_previous","previous]
20140504-18-35-47	Bt\0.921656256731	[day","group_size","car_age","married_couple","C_previous","previous]
20140504-18-36-08	Bt\0.921656256731	[day","group_size","age_oldest","age_youngest","married_couple","previous]
20140504-18-36-18	Bt\0.921656256731	[day","group_size","age_oldest","age_youngest","C_previous","previous]
20140504-18-36-29	Bt\0.921656256731	[day","group_size","age_oldest","married_couple","C_previous","previous]
20140504-18-36-39	Bt\0.921656256731	[day","group_size","age_youngest","married_couple","C_previous","previous]
20140504-18-37-11	Bt\0.921656256731	[day","homeowner","car_age","age_oldest","age_youngest","previous]
20140504-18-37-33	Bt\0.921656256731	[day","homeowner","car_age","age_oldest","married_couple","previous]
20140504-18-37-44	Bt\0.921656256731	[day","homeowner","car_age","age_oldest","C_previous","previous]
20140504-18-38-05	Bt\0.921656256731	[day","homeowner","car_age","age_youngest","married_couple","previous]
20140504-18-38-16	Bt\0.921656256731	[day","homeowner","car_age","age_youngest","C_previous","previous]
20140504-18-38-27	Bt\0.921656256731	[day","homeowner","car_age","married_couple","C_previous","previous]
20140504-18-38-48	Bt\0.921656256731	[day","homeowner","age_oldest","age_youngest","married_couple","previous]
20140504-18-38-59	Bt\0.921656256731	[day","homeowner","age_oldest","age_youngest","C_previous","previous]
20140504-18-39-09	Bt\0.921656256731	[day","homeowner","age_oldest","married_couple","C_previous","previous]
20140504-18-39-20	Bt\0.921656256731	[day","homeowner","age_youngest","married_couple","C_previous","previous]
20140504-18-39-41	Bt\0.921656256731	[day","car_age","age_oldest","age_youngest","married_couple","previous]
20140504-18-39-52	Bt\0.921656256731	[day","car_age","age_oldest","age_youngest","C_previous","previous]
20140504-18-40-03	Bt\0.921656256731	[day","car_age","age_oldest","married_couple","C_previous","previous]
20140504-18-40-14	Bt\0.921656256731	[day","car_age","age_youngest","married_couple","C_previous","previous]
20140504-18-40-25	Bt\0.921656256731	[day","age_oldest","age_youngest","married_couple","C_previous","previous]
20140504-18-41-08	Bt\0.921656256731	[state","group_size","homeowner","car_age","age_oldest","previous]
20140504-18-41-40	Bt\0.921656256731	[state","group_size","homeowner","car_age","age_youngest","previous]
20140504-18-42-02	Bt\0.921656256731	[state","group_size","homeowner","car_age","married_couple","previous]
20140504-18-42-13	Bt\0.921656256731	[state","group_size","homeowner","car_age","C_previous","previous]
20140504-18-42-44	Bt\0.921656256731	[state","group_size","homeowner","age_oldest","age_youngest","previous]
20140504-18-43-05	Bt\0.921656256731	[state","group_size","homeowner","age_oldest","married_couple","previous]
20140504-18-43-15	Bt\0.921656256731	[state","group_size","homeowner","age_oldest","C_previous","previous]
20140504-18-43-36	Bt\0.921656256731	[state","group_size","homeowner","age_youngest","married_couple","previous]
20140504-18-43-49	Bt\0.921656256731	[state","group_size","homeowner","age_youngest","C_previous","previous]
20140504-18-44-03	Bt\0.921656256731	[state","group_size","homeowner","married_couple","C_previous","previous]
20140504-18-44-44	Bt\0.921656256731	[state","group_size","car_age","age_oldest","age_youngest","previous]
20140504-18-45-14	Bt\0.921656256731	[state","group_size","car_age","age_oldest","married_couple","previous]
20140504-18-45-28	Bt\0.921656256731	[state","group_size","car_age","age_oldest","C_previous","previous]
20140504-18-45-56	Bt\0.921656256731	[state","group_size","car_age","age_youngest","married_couple","previous]
20140504-18-46-10	Bt\0.921656256731	[state","group_size","car_age","age_youngest","C_previous","previous]
20140504-18-46-25	Bt\0.921656256731	[state","group_size","car_age","married_couple","C_previous","previous]
20140504-18-46-52	Bt\0.921656256731	[state","group_size","age_oldest","age_youngest","married_couple","previous]
20140504-18-47-07	Bt\0.921656256731	[state","group_size","age_oldest","age_youngest","C_previous","previous]
20140504-18-47-22	Bt\0.921656256731	[state","group_size","age_oldest","married_couple","C_previous","previous]
20140504-18-47-37	Bt\0.921656256731	[state","group_size","age_youngest","married_couple","C_previous","previous]
20140504-18-48-24	Bt\0.921656256731	[state","homeowner","car_age","age_oldest","age_youngest","previous]
20140504-18-48-56	Bt\0.921656256731	[state","homeowner","car_age","age_oldest","married_couple","previous]
20140504-18-49-10	Bt\0.921656256731	[state","homeowner","car_age","age_oldest","C_previous","previous]
20140504-18-49-37	Bt\0.921656256731	[state","homeowner","car_age","age_youngest","married_couple","previous]
20140504-18-49-51	Bt\0.921656256731	[state","homeowner","car_age","age_youngest","C_previous","previous]
20140504-18-50-07	Bt\0.921656256731	[state","homeowner","car_age","married_couple","C_previous","previous]
20140504-18-50-33	Bt\0.921656256731	[state","homeowner","age_oldest","age_youngest","married_couple","previous]
20140504-18-50-46	Bt\0.921656256731	[state","homeowner","age_oldest","age_youngest","C_previous","previous]
20140504-18-50-59	Bt\0.921656256731	[state","homeowner","age_oldest","married_couple","C_previous","previous]
20140504-18-51-12	Bt\0.921656256731	[state","homeowner","age_youngest","married_couple","C_previous","previous]
20140504-18-51-39	Bt\0.921656256731	[state","car_age","age_oldest","age_youngest","married_couple","previous]
20140504-18-51-53	Bt\0.921656256731	[state","car_age","age_oldest","age_youngest","C_previous","previous]
20140504-18-52-07	Bt\0.921656256731	[state","car_age","age_oldest","married_couple","C_previous","previous]
20140504-18-52-20	Bt\0.921656256731	[state","car_age","age_youngest","married_couple","C_previous","previous]
20140504-18-52-33	Bt\0.921656256731	[state","age_oldest","age_youngest","married_couple","C_previous","previous]
20140504-18-53-13	Bt\0.921656256731	[group_size","homeowner","car_age","age_oldest","age_youngest","previous]
20140504-18-53-40	Bt\0.921656256731	[group_size","homeowner","car_age","age_oldest","married_couple","previous]
20140504-18-53-53	Bt\0.921656256731	[group_size","homeowner","car_age","age_oldest","C_previous","previous]
20140504-18-54-20	Bt\0.921656256731	[group_size","homeowner","car_age","age_youngest","married_couple","previous]
20140504-18-54-33	Bt\0.921656256731	[group_size","homeowner","car_age","age_youngest","C_previous","previous]
20140504-18-54-47	Bt\0.921656256731	[group_size","homeowner","car_age","married_couple","C_previous","previous]
20140504-18-55-12	Bt\0.921656256731	[group_size","homeowner","age_oldest","age_youngest","married_couple","previous]
20140504-18-55-26	Bt\0.921656256731	[group_size","homeowner","age_oldest","age_youngest","C_previous","previous]
20140504-18-55-38	Bt\0.921656256731	[group_size","homeowner","age_oldest","married_couple","C_previous","previous]
20140504-18-55-51	Bt\0.921656256731	[group_size","homeowner","age_youngest","married_couple","C_previous","previous]
20140504-18-56-18	Bt\0.921656256731	[group_size","car_age","age_oldest","age_youngest","married_couple","previous]
20140504-18-56-31	Bt\0.921656256731	[group_size","car_age","age_oldest","age_youngest","C_previous","previous]
20140504-18-56-45	Bt\0.921656256731	[group_size","car_age","age_oldest","married_couple","C_previous","previous]
20140504-18-56-58	Bt\0.921656256731	[group_size","car_age","age_youngest","married_couple","C_previous","previous]
20140504-18-57-12	Bt\0.921656256731	[group_size","age_oldest","age_youngest","married_couple","C_previous","previous]
20140504-18-57-38	Bt\0.921656256731	[homeowner","car_age","age_oldest","age_youngest","married_couple","previous]
20140504-18-57-51	Bt\0.921656256731	[homeowner","car_age","age_oldest","age_youngest","C_previous","previous]
20140504-18-58-05	Bt\0.921656256731	[homeowner","car_age","age_oldest","married_couple","C_previous","previous]
20140504-18-58-19	Bt\0.921656256731	[homeowner","car_age","age_youngest","married_couple","C_previous","previous]
20140504-18-58-31	Bt\0.921656256731	[homeowner","age_oldest","age_youngest","married_couple","C_previous","previous]
20140504-18-58-45	Bt\0.921656256731	[car_age","age_oldest","age_youngest","married_couple","C_previous","previous]
B Combo Size 7
20140504-18-59-43	Bt\0.921656256731	[day","state","group_size","homeowner","car_age","age_oldest","previous]
20140504-19-00-25	Bt\0.921656256731	[day","state","group_size","homeowner","car_age","age_youngest","previous]
20140504-19-00-54	Bt\0.921656256731	[day","state","group_size","homeowner","car_age","married_couple","previous]
20140504-19-01-09	Bt\0.921656256731	[day","state","group_size","homeowner","car_age","C_previous","previous]
20140504-19-01-51	Bt\0.921656256731	[day","state","group_size","homeowner","age_oldest","age_youngest","previous]
20140504-19-02-19	Bt\0.921656256731	[day","state","group_size","homeowner","age_oldest","married_couple","previous]
20140504-19-02-33	Bt\0.921656256731	[day","state","group_size","homeowner","age_oldest","C_previous","previous]
20140504-19-03-02	Bt\0.921656256731	[day","state","group_size","homeowner","age_youngest","married_couple","previous]
20140504-19-03-16	Bt\0.921656256731	[day","state","group_size","homeowner","age_youngest","C_previous","previous]
20140504-19-03-30	Bt\0.921656256731	[day","state","group_size","homeowner","married_couple","C_previous","previous]
20140504-19-04-13	Bt\0.921656256731	[day","state","group_size","car_age","age_oldest","age_youngest","previous]
20140504-19-04-43	Bt\0.921656256731	[day","state","group_size","car_age","age_oldest","married_couple","previous]
20140504-19-04-57	Bt\0.921656256731	[day","state","group_size","car_age","age_oldest","C_previous","previous]
20140504-19-05-26	Bt\0.921656256731	[day","state","group_size","car_age","age_youngest","married_couple","previous]
20140504-19-05-41	Bt\0.921656256731	[day","state","group_size","car_age","age_youngest","C_previous","previous]
20140504-19-05-55	Bt\0.921656256731	[day","state","group_size","car_age","married_couple","C_previous","previous]
20140504-19-06-24	Bt\0.921656256731	[day","state","group_size","age_oldest","age_youngest","married_couple","previous]
20140504-19-06-38	Bt\0.921656256731	[day","state","group_size","age_oldest","age_youngest","C_previous","previous]
20140504-19-06-52	Bt\0.921656256731	[day","state","group_size","age_oldest","married_couple","C_previous","previous]
20140504-19-07-06	Bt\0.921656256731	[day","state","group_size","age_youngest","married_couple","C_previous","previous]
20140504-19-07-50	Bt\0.921656256731	[day","state","homeowner","car_age","age_oldest","age_youngest","previous]
20140504-19-08-19	Bt\0.921656256731	[day","state","homeowner","car_age","age_oldest","married_couple","previous]
20140504-19-08-34	Bt\0.921656256731	[day","state","homeowner","car_age","age_oldest","C_previous","previous]
20140504-19-09-03	Bt\0.921656256731	[day","state","homeowner","car_age","age_youngest","married_couple","previous]
20140504-19-09-17	Bt\0.921656256731	[day","state","homeowner","car_age","age_youngest","C_previous","previous]
20140504-19-09-32	Bt\0.921656256731	[day","state","homeowner","car_age","married_couple","C_previous","previous]
20140504-19-10-00	Bt\0.921656256731	[day","state","homeowner","age_oldest","age_youngest","married_couple","previous]
20140504-19-10-14	Bt\0.921656256731	[day","state","homeowner","age_oldest","age_youngest","C_previous","previous]
20140504-19-10-29	Bt\0.921656256731	[day","state","homeowner","age_oldest","married_couple","C_previous","previous]
20140504-19-10-42	Bt\0.921656256731	[day","state","homeowner","age_youngest","married_couple","C_previous","previous]
20140504-19-11-15	Bt\0.921656256731	[day","state","car_age","age_oldest","age_youngest","married_couple","previous]
20140504-19-11-30	Bt\0.921656256731	[day","state","car_age","age_oldest","age_youngest","C_previous","previous]
20140504-19-11-45	Bt\0.921656256731	[day","state","car_age","age_oldest","married_couple","C_previous","previous]
20140504-19-12-00	Bt\0.921656256731	[day","state","car_age","age_youngest","married_couple","C_previous","previous]
20140504-19-12-14	Bt\0.921656256731	[day","state","age_oldest","age_youngest","married_couple","C_previous","previous]
20140504-19-12-58	Bt\0.921656256731	[day","group_size","homeowner","car_age","age_oldest","age_youngest","previous]
20140504-19-13-27	Bt\0.921656256731	[day","group_size","homeowner","car_age","age_oldest","married_couple","previous]
20140504-19-13-42	Bt\0.921656256731	[day","group_size","homeowner","car_age","age_oldest","C_previous","previous]
20140504-19-14-11	Bt\0.921656256731	[day","group_size","homeowner","car_age","age_youngest","married_couple","previous]
20140504-19-14-25	Bt\0.921656256731	[day","group_size","homeowner","car_age","age_youngest","C_previous","previous]
20140504-19-14-41	Bt\0.921656256731	[day","group_size","homeowner","car_age","married_couple","C_previous","previous]
20140504-19-15-10	Bt\0.921656256731	[day","group_size","homeowner","age_oldest","age_youngest","married_couple","previous]
20140504-19-15-24	Bt\0.921656256731	[day","group_size","homeowner","age_oldest","age_youngest","C_previous","previous]
20140504-19-15-39	Bt\0.921656256731	[day","group_size","homeowner","age_oldest","married_couple","C_previous","previous]
20140504-19-15-52	Bt\0.921656256731	[day","group_size","homeowner","age_youngest","married_couple","C_previous","previous]
20140504-19-16-22	Bt\0.921656256731	[day","group_size","car_age","age_oldest","age_youngest","married_couple","previous]
20140504-19-16-36	Bt\0.921656256731	[day","group_size","car_age","age_oldest","age_youngest","C_previous","previous]
20140504-19-16-51	Bt\0.921656256731	[day","group_size","car_age","age_oldest","married_couple","C_previous","previous]
20140504-19-17-06	Bt\0.921656256731	[day","group_size","car_age","age_youngest","married_couple","C_previous","previous]
20140504-19-17-20	Bt\0.921656256731	[day","group_size","age_oldest","age_youngest","married_couple","C_previous","previous]
20140504-19-17-49	Bt\0.921656256731	[day","homeowner","car_age","age_oldest","age_youngest","married_couple","previous]
20140504-19-18-04	Bt\0.921656256731	[day","homeowner","car_age","age_oldest","age_youngest","C_previous","previous]
20140504-19-18-19	Bt\0.921656256731	[day","homeowner","car_age","age_oldest","married_couple","C_previous","previous]
20140504-19-18-34	Bt\0.921656256731	[day","homeowner","car_age","age_youngest","married_couple","C_previous","previous]
20140504-19-18-48	Bt\0.921656256731	[day","homeowner","age_oldest","age_youngest","married_couple","C_previous","previous]
20140504-19-19-03	Bt\0.921656256731	[day","car_age","age_oldest","age_youngest","married_couple","C_previous","previous]
20140504-19-19-46	Bt\0.921656256731	[state","group_size","homeowner","car_age","age_oldest","age_youngest","previous]
20140504-19-20-15	Bt\0.921656256731	[state","group_size","homeowner","car_age","age_oldest","married_couple","previous]
20140504-19-20-30	Bt\0.921656256731	[state","group_size","homeowner","car_age","age_oldest","C_previous","previous]
20140504-19-20-59	Bt\0.921656256731	[state","group_size","homeowner","car_age","age_youngest","married_couple","previous]
